level,minx,miny,maxx,maxy
0,106.7252780504979,10.847268477451694,106.72628119982126,10.849169499959999
0,106.72176448244736,10.84592720044524,106.72352179977752,10.84776596058342
0,106.72316279995975,10.845634699774875,106.72427810016794,10.847577899848465
0,106.72528588754425,10.846301899783752,106.72580952445529,10.847268477451694
1,106.72617729965009,10.845994613746244,106.7279046627954,10.849169499959999
0,106.72695149223398,10.848185361829529,106.7279046627954,10.849065934389579
0,106.72657749972281,10.845994613746244,106.72780170339189,10.848030578265794
0,106.72625269991521,10.847881700057924,106.72754617381557,10.848232200164592
0,106.72617729965009,10.848645719003281,106.72726719396958,10.849169499959999
1,106.73013413571402,10.845491667792434,106.73397471859346,10.84904925466287
0,106.7333015995683,10.847653100277858,106.73397471859346,10.848770058783694
0,106.73207753570398,10.84705450196786,106.73391520043428,10.847492599847522
0,106.73277423317587,10.84745556857323,106.7333015995683,10.848540400307677
0,106.73143180008985,10.84754686619272,106.73264940029644,10.84904925466287
0,106.7306688868437,10.847542700360105,106.73149400008795,10.848591320349186
0,106.73069381636017,10.846839700455488,106.73157786670238,10.847547000337341
0,106.73022054575915,10.846571321246238,106.73069381636017,10.848575966783462
0,106.73013413571402,10.845491667792434,106.73248270014474,10.846839700455488
2,106.71679789973244,10.829977599849721,106.72411030008898,10.839375899712449
1,106.720811938318,10.836779549699278,106.72391870006618,10.839375899712449
0,106.720811938318,10.838036100208198,106.72188339994159,10.839375899712449
0,106.72170769995644,10.837752200255384,106.72238229988031,10.839321199594533
0,106.72238229988031,10.837792200140484,106.72391870006618,10.83930049969308
0,106.72116990019592,10.836779549699278,106.72168809977578,10.838674299686197
0,106.72279159289049,10.837029399826044,106.72362789970134,10.837806099719371
0,106.72241229967207,10.837177899984368,106.72294612428708,10.8377759004202
0,106.72180960026189,10.837142300315293,106.72241229967207,10.837769299953797
1,106.71891739968117,10.829977599849721,106.7223986805858,10.832071800127036
0,106.72110424718028,10.830718426490007,106.72212483959552,10.831223247783553
0,106.72094670023726,10.830100100138164,106.72161008776717,10.830716143748768
0,106.72042700007975,10.83135840659368,106.7223986805858,10.832071800127036
0,106.71972214488738,10.830100100138164,106.72094670023726,10.8314456354187
0,106.71894745139915,10.831006699759502,106.72042277260458,10.831906746139103
0,106.71891739968117,10.829977599849721,106.7197730433274,10.831006699759502
1,106.7215508385978,10.833278215415753,106.7236697996724,10.835414100058172
0,106.72253052183873,10.833305139137936,106.7236697996724,10.834315116240825
0,106.72211160036177,10.834376000346861,106.72264649974548,10.835414100058172
0,106.72279301129477,10.834315116240825,106.72366045185208,10.83526188027096
0,106.72246379963207,10.83469959961912,106.72282346127304,10.83526188027096
0,106.7215508385978,10.83424100041349,106.72238915364152,10.834886199946496
0,106.72156790032625,10.833529046213634,106.72252570020406,10.834059745834853
0,106.72200010005808,10.833278215415753,106.72255644138953,10.834376000346861
1,106.72160054716356,10.830397299736246,106.72411030008898,10.833785400140611
0,106.721767426689,10.831089741473361,106.72297455969446,10.832600014522187
0,106.72222047493871,10.832791116077898,106.72264883628407,10.8333629786851
0,106.72346069957875,10.832196028047415,106.72411030008898,10.833785400140611
0,106.72160054716356,10.832600014522187,106.72222047493871,10.833572512146487
0,106.72255644138953,10.832175941297033,106.72346069957875,10.833348100280357
0,106.72339130011582,10.830740388215245,106.7240728002085,10.832203832453606
0,106.72161008776717,10.830448693210894,106.72309260027662,10.831278199642608
0,106.72297455969445,10.830397299736246,106.72375814662858,10.831703600252037
1,106.72082498716729,10.83507698986684,106.72375688951118,10.837752200255384
0,106.72198929960611,10.836564100013717,106.72267069988803,10.837752200255384
0,106.72088960021462,10.837226699685154,106.72180960026189,10.837694399851616
0,106.72082498716729,10.83507698986684,106.72178817527262,10.837271783436819
0,106.72165830290017,10.835256000228856,106.72375688951118,10.837163999988913
1,106.71686436856862,10.830036194509592,106.71894745139915,10.832276691790703
0,106.71783999458368,10.83141717885143,106.71894745139915,10.832276691790703
0,106.71780900036936,10.830036194509592,106.71891739968117,10.831137199571849
0,106.7174811983396,10.830881899836418,106.71891739968117,10.83127547867535
0,106.71722093816238,10.831272368440011,106.71783999458368,10.83205606556632
0,106.71686436856862,10.83018070006592,106.71785980036051,10.831018027880715
1,106.71679789973244,10.831877566759232,106.721767426689,10.83536996501073
0,106.72066770044663,10.833434600447227,106.72164489981918,10.833972500003204
0,106.71702409989256,10.834027799552297,106.7176563000382,10.835042100075539
0,106.71679789973244,10.832835279523216,106.71900441670995,10.835031500384298
0,106.72068900042301,10.831974938744649,106.721767426689,10.833448500353631
0,106.71695800024956,10.8321929003587,106.71884786463004,10.833049500412859
0,106.71885193027336,10.831877566759232,106.7201968964797,10.83536996501073
1,106.7173473003467,10.835603200314273,106.7212388538242,10.839228099732068
0,106.72046180022342,10.835603200314273,106.7212388538242,10.837060500286286
0,106.7200876001927,10.837623999890557,106.72106140019557,10.839228099732068
0,106.71883139962722,10.836556500149955,106.71959729999291,10.837337900034179
0,106.7173473003467,10.836616097888282,106.71887860024866,10.83717309956611
0,106.71887879958524,10.837345800171697,106.72047569974502,10.838579699651413
0,106.71735728324474,10.837289100371754,106.71887879958524,10.838985998092364
0,106.71862450029299,10.835787199780285,106.71909149996279,10.836556500149955
0,106.71909149996279,10.835610400137453,106.72034379963979,10.837103099578204
0,106.71753070012346,10.835963099586333,106.7186601000574,10.836491999760488
0,106.7203125996258,10.837060500286286,106.72106140019557,10.838311000258614
2,106.72943721835054,10.830694899818429,106.74384853835654,10.850588498374385
